"Quadrant","RecordID","SightDate","Year","Month","Time","Location","FishArea","Species","Comments","Channel","Source","Harrassment","OCstranding","SJCstranding","FieldIvest","Hydrophone","StrandReport","Alive.Dead","Count","Reliable_Source","Record_Type","Season","Group_size","Arc_Lat","Arc_Long","lat_all","long_all","mean_long","mean_lat"
176,62078,"8/8/78",1978,8,"9:00",221,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Summer","5-10",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,108,"5/11/97",1997,5,"11:00",5321,"7","Harbor Porpoise","Dead harbor porpoise, towed to boat ramp from Rocky Point, NW of park",NA,"Reliable",FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Dead",1,"Trained_Observer","Stranding","Spring","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,62885,"10/5/84",1984,10,"15:06",221,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Fall","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,62062,"4/3/78",1978,4,"18:30",221,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Spring","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,78812,"8/10/80",1980,8,"19:35",5811,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,78813,"8/11/80",1980,8,"19:00",5811,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,78822,"4/14/81",1981,4,"18:10",5811,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Spring","5-10",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,2444,"7/31/01",2001,7,"13:30",6866,"7","Harbor Porpoise","Dead on beach. RWO and AS have response.",NA,"Reliable",FALSE,FALSE,TRUE,FALSE,FALSE,NA,"Dead",1,"Trained_Observer","Stranding","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,62884,"10/2/84",1984,10,"14:41",221,"7","Harbor porpoise","Mom and calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Fall","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,62064,"6/4/78",1978,6,"9:30",221,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,78011,"5/22/94",1994,5,"9:00",5321,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",20,"Public","Sighting","Spring","10-25",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,78804,"6/24/80",1980,6,"9:25",5811,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
176,62728,"8/20/82",1982,8,"17:00",221,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5398999,-123.168095,-123.168095,48.5398999
177,69855,"9/17/90",1990,9,"12:25",2800,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,70636,"7/13/85",1985,7,"16:00",3003,"19C","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Trained_Observer","Sighting","Summer","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,65882,"9/1/90",1990,9,"11:04",1329,"19C","Harbor porpoise","mom/calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,65880,"8/8/90",1990,8,"10:30",1329,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Summer","5-10",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,78586,"7/2/89",1989,7,NA,5713,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,78588,"9/5/90",1990,9,"10:25",5713,"19C","Harbor porpoise","mom/calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,65879,"8/3/90",1990,8,"14:45",1329,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,70664,"6/23/91",1991,6,"11:18",3003,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,65875,"7/2/89",1989,7,"11:15",1329,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
177,65849,"9/6/81",1981,9,NA,1329,"19C","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.555,-123.292,48.555,-123.292,-123.292,48.555
179,68667,"8/30/88",1988,8,"13:07",2386,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",48.518,-123.314,48.518,-123.314,-123.314,48.518
180,76307,"9/12/89",1989,9,"14:46",417,"19C","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",48.518,-123.257,48.518,-123.257,-123.257,48.518
181,71323,"8/23/84",1984,8,"14:32",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,65993,"4/12/81",1981,4,"16:30",1420,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,66030,"8/25/83",1983,8,"13:55",1420,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,65962,"9/24/78",1978,9,"19:14",1420,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71213,"6/15/84",1984,6,"14:40",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,65959,"9/6/78",1978,9,"16:08",1420,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72347,"10/3/90",1990,10,"15:00",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,48455,"8/9/12",2012,8,"12:00",479,"7","Harbor Porpoise","Dead calf floating in water; picked up by kayak guides and brought to SJCP.  Submerged in ice bath for necropsy on 8/10/12","Other","Public",FALSE,FALSE,TRUE,FALSE,FALSE,"2012-SJ038","Dead",1,"Public","Stranding","Summer","1-5",NA,NA,48.527292,-123.1344378,-123.1344378,48.5046995714286
181,68961,"8/21/83",1983,8,"15:30",2537,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68962,"8/22/83",1983,8,"20:00",2537,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71223,"6/25/84",1984,6,"14:30",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71322,"8/23/84",1984,8,"13:44",3248,"7","Harbor porpoise","Mom and calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71225,"6/27/84",1984,6,"12:45",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,35612,"5/8/10",2010,5,"19:00",1420,"7","Harbor Porpoise","Dead on beach; ALT response.  Collected for a fresh necropsy.","Hotline","Public",FALSE,FALSE,TRUE,TRUE,FALSE,"2010-SJ009","Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.513307,-123.1344378,-123.1344378,48.5046995714286
181,65960,"9/11/78",1978,9,"18:35",1420,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,64114,"4/2/83",1983,4,"8:30",479,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71007,"10/3/78",1978,10,"19:25",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71046,"7/6/80",1980,7,"20:47",3248,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68991,"7/23/84",1984,7,"10:30",2537,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71316,"8/22/84",1984,8,"13:51",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72568,"6/26/92",1992,6,"13:53",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,87922,"5/23/14",2014,5,"13:00",5370,"7","Harbor Porpoise","Very decomposed harbor porpoise.","Hotline","TWM",FALSE,FALSE,TRUE,TRUE,FALSE,"2014-SJ005","Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.490399,-123.1344378,-123.1344378,48.5046995714286
181,71173,"8/26/83",1983,8,"17:31",3248,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",9,"Trained_Observer","Sighting","Summer","5-10",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,17209,"6/3/09",2009,6,"13:00",1420,"7","Harbor Porpoise","Fresh dead on beach; Doug M. picked up and brought to FHL.","Hotline","Reliable",FALSE,FALSE,TRUE,TRUE,FALSE,"2009-SJ012","Dead",1,"Trained_Observer","Stranding","Summer","1-5",NA,NA,48.51232,-123.1344378,-123.1344378,48.5046995714286
181,64009,"2/26/78",1978,2,"15:00",479,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Winter","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68888,"10/14/79",1979,10,"7:30",2537,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,8451,"4/18/05",2005,4,NA,1420,"7","Harbor Porpoise","Dead; collected by RWO and delivered to FH Labs freezer","Hotline","Public",FALSE,FALSE,TRUE,TRUE,FALSE,"2005-SJ010","Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71314,"8/22/84",1984,8,"13:30",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72325,"8/19/90",1990,8,"15:05",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71319,"8/22/84",1984,8,"15:55",3248,"7","Harbor porpoise","Mom and calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68889,"10/14/79",1979,10,"9:30",2537,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72788,"5/21/94",1994,5,"19:00",3248,"7","harbor porpoise","foraging","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",10,"Public","Sighting","Spring","10-25",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,66033,"5/28/84",1984,5,"15:00",1420,"7","harbor porpoise","Very small calf","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,66038,"7/3/84",1984,7,"16:05",1420,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72652,"1/1/93",1993,1,NA,3248,"7","harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Trained_Observer","Sighting","Winter","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71297,"8/13/84",1984,8,"19:00",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71298,"8/13/84",1984,8,"19:16",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68887,"9/16/79",1979,9,NA,2537,"7","harbor porpoise","P.M. sighting","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Fall","5-10",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71005,"8/31/78",1978,8,"17:25",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72194,"9/12/89",1989,9,"9:15",3248,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Trained_Observer","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72212,"5/9/90",1990,5,"20:30",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71311,"8/21/84",1984,8,"14:00",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,41370,"5/30/11",2011,5,"13:50",3935,"7","Harbor Porpoise","Dead on beach - was called in as a mutilated dolphin","Hotline","Public",FALSE,FALSE,TRUE,FALSE,FALSE,"2011-SJ005","Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71320,"8/23/84",1984,8,"13:05",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,78082,"9/2/83",1983,9,NA,5370,"7","harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",5,"Public","Sighting","Fall","5-10",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,68994,"8/4/84",1984,8,"17:15",2537,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,69002,"9/7/84",1984,9,"13:13",2537,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,66116,"6/27/89",1989,6,"13:00",1420,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,69287,"8/6/89",1989,8,"8:00",2537,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Summer",NA,NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,69298,"8/24/89",1989,8,"18:50",2537,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71299,"8/15/84",1984,8,"13:35",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,37088,"8/3/10",2010,8,"12:15",3248,"7","Harbor Porpoise",NA,"Orca Network","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",6,"Public","Sighting","Summer","5-10",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71306,"8/17/84",1984,8,"11:00",3248,"7","Harbor porpoise","Mom and calf","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71308,"8/17/84",1984,8,"17:20",3248,"7","Harbor porpoise",NA,"HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,41368,"5/28/11",2011,5,"14:00",3935,"7","Harbor Porpoise","Dead female on beach; Casey response.  Took fetus and skin samples","Hotline","Reliable",FALSE,FALSE,TRUE,TRUE,FALSE,"2011-SJ005","Dead",1,"Trained_Observer","Stranding","Spring","1-5",NA,NA,48.519859,-123.1344378,-123.1344378,48.5046995714286
181,41369,"5/29/11",2011,5,"12:00",3935,"7","Harbor Porpoise","Dead on beach - called in as a baby whale.","Hotline","Public",FALSE,FALSE,TRUE,FALSE,FALSE,"2011-SJ005","Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,8929,"7/11/05",2005,7,NA,5369,"7","Harbor Porpoise","Body recovered by Cascadia Research after harassment by J Pod.  Necropsy performed at FHL within two hours.","Other","Reliable",FALSE,FALSE,TRUE,TRUE,FALSE,"2005-SJ051","Dead",1,"Trained_Observer","Stranding","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,78081,"8/12/83",1983,8,NA,5370,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,69626,"8/14/84",1984,8,NA,2570,"7","Harbor porpoise","in ET log","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",3,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,5613,"11/4/03",2003,11,NA,3248,"7","Harbor Porpoise","Spread out.","Orca Net","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Trained_Observer","Sighting","Fall",NA,NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,9639,"11/26/05",2005,11,"12:00",3248,"7","Harbor Porpoise",NA,"Other","TWM",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",NA,"Public","Sighting","Fall",NA,NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,70839,"6/18/90",1990,6,"20:00",3112,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",1,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,8964,"7/12/05",2005,7,NA,3112,"7","Harbor Porpoise","As J Pod passed by, one porpoise seemed to be hiding in kelp bed while the other one hugged the shoreline.","Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,70996,"4/29/78",1978,4,"16:30",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",7,"Public","Sighting","Spring","5-10",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,70997,"4/30/78",1978,4,"10:00",3248,"7","Harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Public","Sighting","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,72187,"8/24/89",1989,8,"17:00",3248,"7","Harbor porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Trained_Observer","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,71013,"5/27/79",1979,5,"19:00",3248,"7","harbor porpoise","Dead","HDB","Researcher",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Dead",1,"Public","Stranding","Spring","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,43923,"10/2/11",2011,10,"17:10",2537,"7","Harbor Porpoise",NA,"Hotline","Reliable",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",4,"Trained_Observer","Sighting","Fall","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
181,18467,"8/31/09",2009,8,"13:00",2537,"7","Harbor Porpoise","Dead on beach; Rick E. response.  All that was left was head and rib cage.  Took head and froze.","Hotline","Public",FALSE,FALSE,TRUE,TRUE,FALSE,"2009-SJ073","Dead",1,"Public","Stranding","Summer","1-5",NA,NA,48.4925,-123.1344378,-123.1344378,48.5046995714286
181,71933,"6/20/88",1988,6,"16:30",3248,"7","harbor porpoise",NA,"Hotline","Public",FALSE,FALSE,FALSE,FALSE,FALSE,NA,"Alive",2,"Public","Sighting","Summer","1-5",NA,NA,48.5046995714286,-123.1344378,-123.1344378,48.5046995714286
